user_id;song_id;num_clicks;ml;g;f;mod;artists
28552;91303;16;61.99966375872635;Pop;0;2023-05-28;7988
28588;61051;32;124.95590407995385;Electronic;0;2023-03-11;9076
29095;3658;46;188.07427928764824;Rock;0;2023-01-11;7363
27654;21231;87;383.25539810539124;Electronic;0;2023-10-04;3330
35545;18681;14;54.32825387660705;Pop;1;2023-07-30;8065
28970;82695;92;386.56048572138667;Pop;0;2023-03-18;8041
27440;84732;95;362.8660114629576;Pop;1;2023-11-20;2989
31422;42341;32;125.18788965356804;Zeuhl;0;2023-07-07;6117
29055;35951;92;392.1550746944001;Hip-Hop;0;2023-02-03;9529
35628;78516;14;58.67921549441682;Electronic;0;2023-07-15;2879
28097;7868;26;101.85851202136035;Zeuhl;0;2023-04-15;1492
31633;80692;97;376.25168874612615;Electronic;0;2023-07-06;2049
27752;78543;60;245.62273079780704;Pop;0;2023-04-26;796
35330;4330;67;259.2356324669373;Hip-Hop;1;2023-01-13;3371
32923;88088;81;316.2254533668716;Math Rock;0;2023-07-02;7670
28737;35866;84;329.2555735677318;Electronic;1;2023-11-04;7353
33249;66941;47;186.32408315348593;Rock;0;2023-03-11;5134
37330;37870;7;27.18335868102136;Chiptune;0;2023-03-01;2715
32357;66906;5;18.365303740770077;Hip-Hop;0;2023-05-09;952
33727;83985;62;267.24617075123956;Electronic;0;2023-06-29;4731
36513;89712;83;345.6273553668534;Electronic;0;2023-05-23;9092
28942;66253;1;3.9825389466206462;Hip-Hop;0;2023-05-03;1862
35498;79387;21;80.89808157482064;Electronic;0;2023-01-21;1155
35214;1712;20;84.81198568244852;Doom Metal;0;2023-05-09;5743
34533;25802;5;20.467595103297732;Hip-Hop;0;2023-08-03;6886
30602;87288;95;367.67449842197396;Pop;0;2023-04-25;4736
30274;90710;69;283.0034504211205;Hip-Hop;0;2023-09-27;3647
29668;53271;12;48.19373059705778;Pop;1;2023-03-11;7428
37273;71623;0;0.0;Rock;0;2023-01-19;4636
29579;55536;21;87.62031970396004;Hip-Hop;0;2023-03-15;3496
35296;76760;23;94.3047780850556;Rock;1;2023-10-31;254
33595;16221;63;262.7593064521395;Rock;0;2023-03-28;7507
32464;13393;40;174.662671153338;Pop;0;2023-06-15;6182
35189;85588;93;382.85513040344483;Rock;0;2023-05-20;9783
32267;2247;21;93.87590421772116;Rock;1;2023-03-16;9291
31236;20011;60;254.3310230957514;Rock;0;2023-09-23;1490
33397;68359;11;43.45935772033675;Electronic;0;2023-07-04;2373
35939;90204;89;329.05259713736586;Electronic;0;2023-01-09;4836
33105;17235;3;12.72253740329842;Electronic;0;2023-10-17;7241
28322;96191;82;306.81378933175756;Pop;0;2023-06-22;9108
33527;49452;79;318.4529729791049;Electronic;1;2023-08-05;6628
27697;75206;11;45.589415968764754;Hip-Hop;0;2023-06-04;3507
27395;21785;32;121.13382318200738;Rock;0;2023-06-12;5524
37065;29673;20;77.48072067818482;Hip-Hop;1;2023-07-24;7698
27932;1083;99;374.9316933126644;Hip-Hop;0;2023-02-23;869
30595;11149;72;317.7309641067195;Electronic;0;2023-01-29;4842
31262;27495;71;294.42893911112833;Hip-Hop;0;2023-02-04;3341
34519;75094;83;319.9881705678805;Electronic;1;2023-03-21;4701
35444;51953;73;269.51339574231184;Witch House;0;2023-07-09;6909
33994;36720;95;363.437758321501;Chiptune;0;2023-07-13;7576
35767;48738;91;352.56641909657645;Rock;1;2023-07-17;6105
30286;59454;73;283.8979887774155;Hip-Hop;0;2023-04-02;7982
27987;39537;71;295.24488075293465;Rock;0;2023-06-17;7214
33693;50605;51;189.60957781653963;Hip-Hop;0;2023-07-14;1463
28552;50834;46;194.00340213406122;Electronic;0;2023-01-19;7110
33274;14040;96;349.3148893964373;Pop;0;2023-11-04;6808
32293;67840;58;231.13010322430668;Pop;0;2023-09-30;7963
31504;47932;46;177.59546790579356;Pop;0;2023-06-17;8867
31745;39926;55;230.94062349562972;Rock;0;2023-09-28;1489
30701;51004;12;51.457063404065195;Electronic;1;2023-05-22;4066
34741;83818;43;178.95550320392448;Hip-Hop;0;2023-02-15;5924
27685;48898;34;139.0096468266571;Hip-Hop;1;2023-03-20;9684
36699;87746;28;110.4956930371658;Hip-Hop;1;2023-08-29;2594
35316;93710;55;234.75402262737177;Pop;0;2023-03-02;1959
36554;42288;4;15.199495539205365;Pop;0;2023-11-12;1534
35316;90727;66;269.9022273706669;Electroswing;0;2023-01-21;368
34154;33013;52;219.27994523134498;Hip-Hop;1;2023-07-09;3218
28970;41784;59;246.8104618750369;Hip-Hop;0;2023-11-10;666
33217;85728;5;20.528774254808337;Electronic;0;2023-10-21;3122
35189;68316;47;192.714814493864;Pop;1;2023-06-10;2463
27627;83767;79;330.0968954074089;Shoegaze;0;2023-11-24;645
35777;46492;34;135.09649620775417;Electronic;1;2023-05-30;972
30037;88942;17;72.85077767731046;Pop;0;2023-11-29;1125
28032;58585;10;44.11396855484188;Pop;1;2023-04-18;7678
28220;12804;50;181.51478763020484;Pop;0;2023-07-12;5827
33704;49626;22;86.26667408997723;Rock;0;2023-03-25;5909
35316;93362;46;173.73529464824904;Rock;1;2023-08-19;6972
30509;13699;74;286.34250633397113;Pop;0;2023-07-11;7575
32745;34561;58;233.43663034224696;Rock;0;2023-01-19;4513
34396;15377;56;229.27536412543486;Hip-Hop;0;2023-08-23;4698
36418;83655;92;364.96125801358437;Pop;1;2023-09-15;5858
36213;13118;55;226.99240251271416;Rock;0;2023-03-04;3497
32823;56382;26;100.16947088538637;Hip-Hop;1;2023-09-12;6995
35674;37957;72;282.17115738940004;Electronic;0;2023-04-03;860
35767;48787;34;140.39240246904365;Folktronica;0;2023-08-13;7075
31806;87779;54;212.42834719974977;Hip-Hop;0;2023-03-18;537
32911;66481;8;29.93753948338656;Pop;1;2023-10-09;5489
34154;31696;17;75.58794823121258;Hip-Hop;0;2023-02-02;3733
35473;1512;43;180.0686605224442;Witch House;0;2023-01-30;5012
28487;53234;20;80.65224937260675;Space Rock;0;2023-10-07;1134
32778;22503;55;229.8154658437695;Electronic;0;2023-06-14;1478
31276;50011;47;191.92288734592407;Electronic;1;2023-11-03;6332
28032;90342;99;364.5540672344358;Electronic;0;2023-07-06;6950
35545;92530;0;0.0;Pop;1;2023-04-22;425
28334;73906;26;100.23839182401665;Hip-Hop;0;2023-04-20;2202
32673;46490;44;176.99354980664202;Electronic;0;2023-10-04;5016
33304;83534;62;253.0141427747801;Pop;0;2023-07-06;4361
27378;81166;57;238.85406280990867;Electroswing;0;2023-02-22;7140
30768;31950;39;148.3107271283224;Pop;0;2023-09-10;7743
28981;68377;62;236.23065178856365;Pop;0;2023-01-21;3005
32999;79588;37;144.49107470157617;Pop;1;2023-04-17;212
34740;93060;28;120.19945007139779;Hip-Hop;0;2023-03-30;7790
28877;67311;39;153.16498608662081;Hip-Hop;0;2023-04-12;3802
36566;78799;18;73.92568924953513;Pop;0;2023-08-29;5382
30865;69408;87;347.02810701761496;Electronic;0;2023-11-04;1411
33304;73810;55;215.65215829323068;Rock;0;2023-07-04;8454
33625;17230;43;173.15618783208805;Hip-Hop;0;2023-01-17;3656
31685;27386;64;266.1356899199225;Hip-Hop;0;2023-07-20;5987
35134;42177;99;409.3416787871969;Electroswing;0;2023-03-01;8147
30890;94826;86;323.2087088314329;Space Rock;1;2023-02-21;1551
32267;3261;12;48.804078094258074;Rock;0;2023-07-09;4639
27367;97556;29;125.45717054109407;Hip-Hop;0;2023-08-17;4117
31236;3146;48;194.92714431380324;Witch House;0;2023-09-07;6852
36566;97290;74;312.73695083333877;Rock;0;2023-08-02;2236
29014;7803;62;269.5817689656652;Pop;1;2023-07-16;5257
32901;2264;70;282.2956588477218;Electronic;0;2023-10-13;5125
36554;26914;34;135.5786661345398;Hip-Hop;0;2023-06-16;7087
28032;57789;10;40.85961678199398;Folktronica;0;2023-06-10;1830
29327;8156;48;204.35787512253074;Hip-Hop;0;2023-03-10;3298
27940;923;39;154.75884928607027;Hip-Hop;0;2023-08-05;1620
29724;72232;20;75.41325556474871;Electroswing;1;2023-10-22;7934
32283;20673;46;187.30993713092798;Rock;0;2023-11-14;7456
27399;38527;2;8.371308099299064;Hip-Hop;0;2023-10-29;200
35205;45345;29;118.31768015972303;Shoegaze;0;2023-01-05;2041
32390;19015;87;355.6366307934331;Hip-Hop;1;2023-02-15;6578
35810;73353;66;263.4910673033813;Rock;0;2023-09-06;9686
28552;91280;61;241.1341199226581;Hip-Hop;0;2023-08-25;5943
33217;40325;36;153.1495922718779;Hip-Hop;0;2023-10-18;5572
35205;94076;96;349.7502628125355;Witch House;0;2023-08-19;5098
35939;95639;21;84.38501037790958;Pop;0;2023-05-13;6690
30669;38699;30;114.1061883340088;Electronic;1;2023-03-25;6804
35939;77170;45;179.70538584060142;Pop;0;2023-03-04;8620
31087;23385;75;303.9592624600478;Electronic;0;2023-08-25;7809
32085;3513;44;180.4517367739867;Hip-Hop;0;2023-08-11;2301
34198;6067;13;52.36867355670806;Electroswing;1;2023-09-05;9334
36183;31501;11;47.05924992372265;Hip-Hop;0;2023-03-05;7779
34752;78744;62;249.30943162003712;Math Rock;0;2023-06-04;4079
31445;85643;90;340.89415437415494;Electronic;0;2023-11-25;7156
34117;79859;76;319.72859362661904;Hip-Hop;1;2023-07-01;7639
30798;54801;87;353.85673849712185;Rock;0;2023-04-17;6802
32137;63141;37;140.89826217562592;Pop;0;2023-10-20;5740
30037;84955;46;190.7241280074966;Pop;0;2023-07-03;5255
35444;2388;53;206.08206208396305;Pop;0;2023-10-12;9325
27465;56161;54;226.10099423225967;Rock;1;2023-09-24;4794
34954;59242;47;176.14143749326354;Hip-Hop;0;2023-01-24;9184
28128;73568;72;286.19941733170907;Zeuhl;0;2023-11-12;2551
27472;1800;71;290.1086748034913;Electronic;0;2023-07-10;3134
32106;35549;14;53.01324998635498;Pop;0;2023-07-02;6809
27710;33896;70;287.32487819360637;Electronic;0;2023-08-12;5239
36809;90451;87;365.9707027161734;Hip-Hop;0;2023-11-03;3182
31276;80172;15;59.38926190145271;Electronic;0;2023-02-10;3465
31566;40380;87;354.8379407640129;Electronic;0;2023-11-20;3386
36183;45415;42;161.3190285640715;Pop;0;2023-11-22;3683
29488;73072;6;27.433624127875646;Electroswing;1;2023-11-17;1275
35294;68345;42;168.0523123233849;Hip-Hop;1;2023-07-27;5458
36418;78592;27;109.78872180814548;Electronic;0;2023-08-13;4100
30258;93142;65;256.51636129507557;Rock;0;2023-07-18;4160
34519;92202;97;375.18451223170587;Pop;1;2023-08-13;2497
31262;98304;59;247.38013568204377;Electronic;0;2023-03-28;9045
28476;4298;2;7.037251383940499;Post-Metal;0;2023-08-23;1415
37147;86480;0;0.0;Hip-Hop;0;2023-09-17;7594
36418;98753;30;121.92146953294727;Pop;0;2023-04-29;6610
35569;5009;55;215.95519526322923;Electronic;0;2023-07-20;5399
34760;86814;86;358.54068704205156;Hip-Hop;1;2023-09-08;5852
29862;16821;83;323.4017062910619;Rock;0;2023-08-08;9713
32562;71549;79;289.5900755286688;Electroswing;0;2023-09-25;3926
28572;22254;45;179.40284192537294;Electronic;0;2023-09-02;9466
35767;29203;31;122.33849952304384;Hip-Hop;1;2023-02-06;8337
29596;29237;80;302.6803555177348;Hip-Hop;0;2023-07-21;686
29979;67157;17;70.67333621626574;Rock;1;2023-06-07;9784
33625;60264;67;272.7831105187955;Rock;0;2023-01-12;2165
27946;99253;34;129.2962386349905;Hip-Hop;0;2023-01-16;1643
28334;74856;99;365.6481485367799;Pop;0;2023-03-01;8948
30052;16576;22;89.56262860280097;Rock;1;2023-06-26;8787
28476;12205;78;297.0811842199339;Hip-Hop;0;2023-05-07;6248
28970;11953;12;45.697432627651665;Electronic;1;2023-02-17;5334
28737;83324;77;306.32045658252633;Electronic;0;2023-08-06;3319
30890;51143;13;52.12349587211586;Pop;1;2023-02-02;4953
30764;33873;36;147.62118209163657;Rock;0;2023-09-19;2296
35205;29377;4;16.845566297751557;Rock;0;2023-03-30;9333
31367;66085;21;82.05229826139518;Hip-Hop;0;2023-10-19;6857
35275;11641;27;111.17316838294941;Hip-Hop;0;2023-09-06;3732
27627;26438;3;11.895480392074827;Pop;0;2023-09-05;9073
29511;87682;49;207.53429893470832;Electronic;0;2023-01-18;6840
31198;7904;28;107.24995544246842;Electronic;0;2023-07-30;8860
30396;83705;36;147.77449569177787;Math Rock;0;2023-10-16;9728
28390;26864;34;130.3757597496548;Pop;0;2023-07-20;9608
34045;43382;19;72.55301284291603;Hip-Hop;0;2023-08-08;5567
34752;28549;34;132.89618210628103;Electronic;1;2023-02-02;124
36775;49957;98;350.79746163730465;Pop;0;2023-09-18;9325
30518;74527;83;348.3763275695787;Post-Metal;1;2023-10-22;6144
30714;11468;1;3.8254044376198015;Electronic;0;2023-02-23;6249
36849;57955;57;222.74731733980119;Rock;0;2023-02-03;1313
27465;23902;17;64.71131868271912;Electronic;0;2023-02-19;2807
37095;55984;93;389.66772094806663;Pop;0;2023-08-13;3636
35306;23302;55;222.93802814427184;Doom Metal;0;2023-02-03;6400
32534;85181;63;258.94069018696433;Pop;0;2023-10-26;787
34760;69904;92;371.12440767848597;Electroswing;0;2023-10-27;720
31087;16205;51;205.71696691743273;Math Rock;0;2023-07-18;6698
33630;19756;21;85.39522236793253;Hip-Hop;1;2023-06-08;1777
36778;59818;92;385.4658768409108;Electronic;0;2023-09-08;4250
31276;2094;59;222.46078426038204;Rock;0;2023-03-31;1814
32673;69538;9;34.972691286829175;Rock;0;2023-05-08;7676
32785;96320;83;314.54732409946575;Rock;1;2023-10-31;1935
36602;22941;79;325.478804053554;Hip-Hop;0;2023-04-01;2238
28159;73347;5;20.441260797574312;Rock;0;2023-01-20;9180
35271;44041;80;331.48980509790294;Rock;0;2023-09-12;4102
32293;37323;5;17.449774248079432;Hip-Hop;0;2023-11-19;1303
31885;91545;85;332.6437574541713;Doom Metal;1;2023-02-18;3004
27731;84438;81;285.4384508832856;Hip-Hop;0;2023-01-08;719
35306;92970;95;417.0734289525023;Chiptune;1;2023-05-27;947
36775;87726;27;108.68589319236725;Shoegaze;1;2023-07-04;2393
27403;94267;41;157.29686728301948;Rock;0;2023-04-07;3133
33881;9237;73;290.21494183788485;Electronic;0;2023-01-18;3784
32186;72598;40;159.85496252024268;Electronic;1;2023-01-05;9422
27465;84125;62;272.51511727159317;Hip-Hop;0;2023-05-02;7739
32191;3903;21;83.1920887082579;Pop;1;2023-04-26;6033
28611;99657;91;367.3777922879745;Hip-Hop;1;2023-01-14;436
37008;34365;78;302.748077127378;Pop;1;2023-11-13;4753
33249;98984;28;123.81319936332595;Chiptune;0;2023-07-17;4387
28448;94411;70;302.01322724949426;Folktronica;1;2023-04-24;9065
33916;20097;33;119.08958734974668;Hip-Hop;0;2023-07-22;4860
28625;12021;95;396.21972354676865;Hip-Hop;0;2023-10-11;1637
32085;58474;1;4.089608957451363;Hip-Hop;0;2023-11-08;1321
34332;44154;25;96.12070105806116;Pop;1;2023-03-05;2111
33038;41278;74;281.29935603835173;Rock;1;2023-02-21;7336
33267;87222;88;316.27171211245883;Post-Metal;0;2023-01-17;5705
33369;38503;18;74.3138034743979;Rock;0;2023-07-19;1793
28611;15676;19;70.83422027986477;Hip-Hop;0;2023-06-23;5163
35440;24366;32;129.98304729888162;Electronic;1;2023-04-16;8028
31201;87813;80;302.5851582381449;Doom Metal;0;2023-02-22;286
33860;78230;93;349.7679437119198;Rock;0;2023-11-09;7674
28858;89050;81;324.8141116547885;Space Rock;1;2023-10-22;9622
27615;52149;95;403.761708265816;Rock;0;2023-10-05;2853
33881;89158;3;11.53948440486052;Folktronica;1;2023-09-25;3428
30114;89248;31;123.63301156587268;Hip-Hop;1;2023-01-13;143
34510;93322;18;72.37036744909923;Pop;1;2023-08-08;3083
27697;68079;2;7.9684945001370995;Pop;0;2023-11-19;1346
33577;82599;91;369.63863575217675;Zeuhl;0;2023-02-04;9551
31337;70903;60;240.1955718665357;Pop;0;2023-03-31;7097
35302;26466;37;135.11383750962554;Hip-Hop;0;2023-11-06;2815
35538;32287;5;21.304655694174564;Hip-Hop;0;2023-08-05;7361
32901;54796;55;224.34378294711573;Hip-Hop;1;2023-06-02;1546
32283;40179;39;154.3369036594967;Hip-Hop;0;2023-01-20;1427
27627;79184;80;304.00804280127693;Hip-Hop;0;2023-01-15;9543
34107;49987;68;267.034293016984;Pop;0;2023-08-20;6098
34760;43202;82;342.3341992723998;Electronic;0;2023-06-12;8924
28432;43316;41;153.0866130296632;Rock;1;2023-01-25;1636
29886;75397;98;375.54956230255647;Rock;0;2023-11-06;4721
33967;55179;85;338.5478656070259;Rock;0;2023-01-15;1831
32313;10746;87;320.03282539420167;Electronic;0;2023-01-02;3629
34457;72355;73;277.82770480668273;Electronic;0;2023-01-21;4550
31504;79638;1;3.9448306387603234;Pop;0;2023-07-05;463
34595;5029;27;94.76247108437194;Hip-Hop;0;2023-10-11;8369
30757;98262;16;63.23020055024757;Hip-Hop;0;2023-09-24;651
31026;48567;69;257.856325832857;Doom Metal;0;2023-07-08;2259
29909;43723;68;288.0891934311139;Post-Metal;1;2023-05-30;3507
33304;86624;38;147.78613936831934;Electronic;0;2023-09-11;919
33434;74975;6;24.88606214782026;Hip-Hop;1;2023-01-24;9608
28471;83693;31;126.39244179421415;Electronic;1;2023-01-12;228
30037;84085;3;11.526623744305232;Hip-Hop;0;2023-06-21;483
28922;39880;20;81.40761831128293;Pop;0;2023-07-01;1560
30846;24768;31;134.54138827788722;Electronic;1;2023-09-12;3159
36681;68100;81;324.8039222680483;Hip-Hop;1;2023-02-27;7876
34054;48658;96;377.1832914128353;Pop;0;2023-07-04;7330
27851;8499;13;52.98957632524904;Rock;0;2023-01-02;1761
30905;73668;69;282.68182067637497;Rock;0;2023-04-03;5066
34107;25108;74;290.5302033477675;Electronic;0;2023-07-26;3257
35171;28794;45;153.86082881637492;Hip-Hop;0;2023-03-23;9049
27697;2697;19;72.61419780675806;Pop;0;2023-03-07;3398
37273;53840;92;343.99900871357494;Math Rock;0;2023-04-27;562
36464;89242;57;227.73211855911651;Electronic;0;2023-02-18;9767
33334;23398;98;415.05560899647816;Electronic;1;2023-04-12;2080
33038;7705;79;323.70262446261097;Folktronica;1;2023-09-25;5842
35106;16443;47;183.32013393330539;Rock;1;2023-10-08;9466
34234;63789;6;24.31450135162853;Hip-Hop;0;2023-01-22;1525
33616;9766;39;155.84555740376632;Electronic;0;2023-05-06;3699
34153;10003;58;238.03815234664063;Hip-Hop;1;2023-08-10;2140
31787;11391;35;144.0331777847646;Hip-Hop;0;2023-08-06;7242
34154;44437;43;183.19908734470556;Folktronica;0;2023-09-30;6714
30464;84483;30;119.16428946826183;Rock;0;2023-07-28;3163
27985;6642;41;149.25769548889903;Electronic;1;2023-06-17;1159
28420;33710;43;160.60435863945034;Zeuhl;0;2023-02-18;774
32911;39310;42;168.14644215728273;Rock;0;2023-08-22;9155
31087;15625;42;165.74156499898763;Hip-Hop;0;2023-01-12;5765
31885;9967;46;190.64356954099338;Zeuhl;1;2023-10-25;4079
34912;89351;5;21.037453821112095;Pop;0;2023-06-12;1314
30602;34190;92;368.6653655318253;Electronic;0;2023-04-30;306
27470;71302;90;337.50305294667857;Hip-Hop;0;2023-07-30;2252
36259;95759;65;267.30540229722726;Electronic;0;2023-07-11;4872
30272;17224;85;344.745367269613;Rock;0;2023-03-05;9350
34129;78184;8;33.015587050957784;Rock;0;2023-11-29;1365
32785;4960;10;38.55024021500896;Hip-Hop;1;2023-01-21;7247
27470;27258;79;363.0962749470656;Rock;1;2023-10-22;9251
33434;97521;76;277.47028323895637;Rock;0;2023-08-08;7483
35510;50803;17;68.31781340668589;Rock;0;2023-01-28;7757
34091;87749;24;99.43016574018063;Electroswing;0;2023-05-04;5502
29668;27216;96;399.87309975902303;Rock;1;2023-05-18;2021
29393;55047;73;292.13965101626104;Space Rock;0;2023-05-31;664
35473;94594;57;235.08072222711647;Rock;0;2023-01-24;5207
31566;34095;29;121.24928587901826;Electronic;0;2023-05-10;111
31201;38670;0;0.0;Electronic;0;2023-04-09;9395
28552;36127;62;250.83478868921696;Pop;0;2023-06-29;490
34778;99890;96;396.3118109245572;Hip-Hop;0;2023-02-27;5744
35498;79037;78;312.3338062838337;Pop;0;2023-02-20;472
33860;16773;28;119.4697374970352;Folktronica;1;2023-02-22;6106
33806;48587;65;272.9673569155801;Hip-Hop;1;2023-09-29;6606
33806;51944;74;291.46636979145734;Pop;0;2023-11-30;4035
35275;68869;52;200.52893741798633;Electronic;0;2023-06-17;3273
30101;49856;97;403.00135186239584;Space Rock;0;2023-10-03;8792
31236;22219;18;72.30954047634988;Electronic;0;2023-11-23;8914
29488;81009;65;252.2921215403095;Pop;0;2023-04-28;3609
33274;57206;83;324.0374100465703;Hip-Hop;0;2023-08-04;1716
34740;4960;51;210.61166359426295;Electronic;1;2023-10-19;7247
34396;82980;30;117.21013983117801;Chiptune;0;2023-07-05;1340
37273;45135;59;253.06102745212488;Pop;0;2023-09-23;9432
35624;25875;67;254.62951716001254;Rock;0;2023-06-23;6220
37117;1302;92;358.78100800592466;Space Rock;0;2023-07-20;2822
27393;58018;29;110.60445402909122;Rock;1;2023-08-21;7296
34595;43320;12;45.07444136576832;Hip-Hop;1;2023-02-19;9450
33577;89617;14;53.77075392037093;Electronic;0;2023-03-09;6579
27987;86220;19;74.06735136878626;Witch House;1;2023-05-18;6480
36259;95193;33;129.22915030581171;Hip-Hop;0;2023-01-01;559
31026;22456;91;324.6010543931999;Hip-Hop;1;2023-04-08;7214
35939;4113;19;71.46477219986366;Hip-Hop;0;2023-06-04;6742
29862;57034;49;197.76284281130728;Rock;0;2023-05-23;8195
36553;58361;88;339.638000100349;Rock;0;2023-09-16;2880
32464;82419;26;109.41481474638528;Hip-Hop;0;2023-07-02;2721
30764;32146;29;114.59877869524723;Pop;1;2023-11-03;3274
29158;32736;55;226.51633744537727;Pop;0;2023-02-19;2163
27470;72782;83;325.82438681803126;Rock;0;2023-01-08;9816
28097;67642;64;267.71783999458324;Hip-Hop;1;2023-01-04;974
35491;21712;98;346.26068911063567;Post-Metal;0;2023-11-03;7601
33038;5631;54;217.15167143549004;Zeuhl;0;2023-01-16;2651
29124;65489;23;99.03990923867377;Electronic;1;2023-10-01;325
35578;3207;24;89.00572161507748;Math Rock;1;2023-08-22;3413
32111;56290;52;215.8236694534564;Electroswing;0;2023-05-15;8898
28611;18954;75;305.87635251530406;Math Rock;0;2023-02-09;340
30443;10069;10;37.145027849149315;Hip-Hop;1;2023-09-23;9773
31633;78931;93;378.47498791393787;Electronic;0;2023-09-04;151
30829;55917;59;240.02346470645526;Pop;0;2023-03-17;6533
35306;1068;76;302.6135752681322;Electronic;0;2023-04-06;2645
34207;50659;46;194.5007534698829;Hip-Hop;0;2023-10-25;8189
30890;52166;24;100.81448218980287;Electronic;0;2023-03-16;8927
34510;80782;24;99.91162242082449;Electronic;0;2023-09-04;8373
37260;9860;16;68.48564797526404;Pop;0;2023-06-12;8475
28220;29165;11;42.21397642198815;Doom Metal;1;2023-03-06;8006
27452;80914;51;198.66378307875203;Pop;0;2023-05-19;6427
29618;99252;10;38.68206881223212;Pop;0;2023-05-04;5232
36513;20774;9;35.08015297167254;Hip-Hop;0;2023-11-25;276
36228;57296;80;312.12916590764104;Pop;1;2023-05-10;2686
30934;33940;59;234.39764446275666;Post-Metal;0;2023-02-15;7303
34153;48600;53;207.91545852825348;Rock;0;2023-07-07;4741
35171;6115;79;298.8155888265422;Rock;1;2023-07-07;4973
32115;98476;62;257.842856522816;Rock;1;2023-02-16;3966
36258;12819;19;72.67240434770761;Rock;0;2023-02-10;2637
35251;9336;4;17.25951257531706;Pop;0;2023-05-22;8518
32357;55009;40;166.45433967293098;Hip-Hop;0;2023-02-19;6214
35205;71746;62;233.3908408339974;Pop;0;2023-01-01;1710
35214;43149;55;219.78106901303138;Electronic;1;2023-05-04;629
33513;3578;31;115.22192643907748;Electronic;0;2023-04-18;9391
29618;73917;26;110.62574814808409;Rock;0;2023-09-10;2782
36809;4077;67;268.0677052735841;Zeuhl;0;2023-05-20;9396
29979;32926;47;187.68684388907022;Electronic;0;2023-03-21;8334
35542;51870;6;24.26518809353975;Pop;0;2023-01-17;1610
36781;59315;45;178.44784271527482;Zeuhl;1;2023-05-08;6248
29226;41206;77;297.85291257047504;Shoegaze;0;2023-03-05;8809
35726;11096;87;346.325786271242;Electronic;0;2023-03-08;8290
35569;84716;17;72.26460655977795;Electronic;0;2023-02-15;8385
33881;56681;37;143.88130829774607;Electronic;0;2023-02-20;8608
31566;28401;64;273.8416604781488;Witch House;0;2023-06-03;7711
35134;84298;16;62.48938167149951;Hip-Hop;1;2023-09-23;8479
33630;67347;89;359.19941749570006;Pop;0;2023-06-01;1431
36259;87111;85;373.338252177451;Rock;0;2023-01-13;6483
34129;28563;81;333.1450468192612;Rock;0;2023-07-10;9236
27627;40664;37;150.61926795112237;Rock;0;2023-03-06;8398
27752;18511;91;375.89502611962683;Pop;0;2023-04-07;8869
34741;61609;84;352.7802324611638;Pop;0;2023-07-26;2887
34982;72490;62;237.62394325146772;Pop;0;2023-07-26;8759
36070;52183;96;393.56769442416794;Electronic;0;2023-07-30;8351
32785;87668;93;376.7982876343487;Electronic;0;2023-07-15;2620
31151;26884;41;146.23543057801714;Pop;0;2023-10-02;6085
29886;71428;7;28.346994379849885;Rock;0;2023-06-22;2595
33616;35845;29;110.25724475368403;Rock;0;2023-09-10;6639
31877;18729;63;253.41754904505737;Hip-Hop;1;2023-07-20;6621
27393;98924;8;33.57486663787778;Rock;1;2023-11-30;7386
37284;11095;96;366.0656509278724;Math Rock;1;2023-05-08;7814
35674;2408;56;222.66993883951997;Space Rock;0;2023-07-17;2730
32923;55413;58;227.06103768102926;Rock;0;2023-09-17;1091
36681;12645;92;388.9964825158966;Pop;0;2023-06-17;1191
32633;85835;94;365.66275043351357;Math Rock;0;2023-03-04;7939
35845;60747;66;266.8664797527438;Hip-Hop;0;2023-09-17;7126
35607;52749;74;305.34433931384325;Rock;0;2023-06-09;5407
35296;59022;4;16.607759156706642;Pop;1;2023-08-16;4252
32566;62652;94;357.7849144471232;Electronic;0;2023-11-07;2625
28970;36808;83;327.77729580946306;Rock;1;2023-04-21;9287
37273;34073;3;12.960850685648309;Pop;0;2023-06-14;4053
31885;38399;7;27.9782450128447;Hip-Hop;0;2023-06-14;6100
30114;28670;41;172.44932199634016;Hip-Hop;1;2023-07-31;4451
32390;30162;34;149.9942940457115;Pop;0;2023-03-10;674
31276;7283;12;47.83786830348127;Electronic;1;2023-07-23;4413
35810;26540;4;16.664935303878448;Pop;0;2023-06-05;3871
31580;3308;39;163.43896329149635;Pop;0;2023-03-17;6988
34599;17746;18;67.1093560930494;Pop;0;2023-08-13;5925
28772;39434;81;330.5104994925497;Hip-Hop;0;2023-07-02;443
36155;34556;96;412.8630213538313;Electronic;0;2023-07-02;7277
31745;1074;3;11.053210174737732;Doom Metal;0;2023-04-27;8605
32636;32684;58;230.6779900099217;Pop;0;2023-11-09;6177
36210;25742;17;68.3894698045362;Post-Metal;1;2023-02-01;3808
34752;22287;23;91.54277299152638;Hip-Hop;1;2023-03-01;3522
34315;3600;92;364.3031820087836;Rock;0;2023-08-30;8093
29724;27294;30;113.33506795095272;Rock;0;2023-08-10;3216
35674;15390;57;232.39329804670325;Pop;0;2023-03-22;4143
33860;12319;27;103.97374976465807;Pop;1;2023-11-05;2695
32383;48876;8;30.847353877281744;Space Rock;1;2023-09-09;2475
31633;3056;44;159.39287305762429;Pop;0;2023-04-29;5097
29488;82580;89;330.64942031302013;Pop;0;2023-08-03;5603
30486;6321;48;206.18842028421165;Hip-Hop;0;2023-09-30;9026
